10.000000	18.727500	0.026023
50.000000	13.990622	0.026664
200.000000	5.853779	0.022085
400.000000	2.999951	0.017237
600.000000	1.849467	0.014500
800.000000	1.265517	0.012881
1000.000000	0.901362	0.011790
1200.000000	0.664092	0.011045
1400.000000	0.505914	0.010487
1600.000000	0.389590	0.010078
1800.000000	0.302562	0.009752
2000.000000	0.237735	0.009510
2200.000000	0.189430	0.009310
2400.000000	0.152196	0.009176
2600.000000	0.123970	0.009036
2800.000000	0.100735	0.008950
3000.000000	0.082266	0.008875
